# chain	redshift	v1_end_time	phi_orb	f_ref	psdscaleflag	mtotal	logll1	signalmodelflag	logl	loglh1	m1_source	sky_frame	mc_source	deltalogl	af	l1v1_delay	mf_source	l1h1_delay	m1	ra	l1_end_time	m2	lal_pnorder	m2_source	v1l1_delay	psi	v1h1_delay	costheta_jn	a2z	time	a1	a2	optimal_snr	alpha	post	a1z	cycle	distance	mf	h1l1_delay	mc	theta_jn	h1v1_delay	logprior	flow	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	azimuth	lal_amporder	dec	matched_filter_snr
1.000000000000000000e+00 2.709739860235669262e-01 -8.902421092527994240e-02 5.009017381926494039e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.412863007161364948e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.773992514611895643e+01 1.000000000000000000e+00 1.094850500969949358e+01 0.000000000000000000e+00 8.029025097341877526e-01 -1.885787135867111886e-02 2.544738484145928936e+01 6.233137602377786246e-03 2.254698337472251879e+01 2.087743382542345927e+00 -7.016633956660882354e-02 1.158164669689112891e+01 -1.000000000000000000e+00 9.112418369101362714e+00 1.885787135867111886e-02 1.384491047935380914e+00 2.509100896104890510e-02 -6.247983661136951028e-01 -6.628467864234409701e-01 -7.749450833516699499e-02 7.095731515246149756e-01 6.628467864234409701e-01 0.000000000000000000e+00 8.988444133585843376e-01 5.714780472919425781e+12 7.095731515246149756e-01 3.755000000000000000e+05 1.422317578133626739e+03 3.234296414582520640e+01 -6.233137602377786246e-03 1.391526505317675699e+01 2.245669588336404843e+00 -2.509100896104890510e-02 2.937407699999999977e+01 2.000000000000000000e+01 -6.393321206973300030e-02 2.438385818178708253e-01 5.136672389564690411e-01 2.685234351522031915e+01 -6.393320196423103730e-02 2.241924820456744905e-01 4.600000000000000000e+01 9.720258250897040320e-01 0.000000000000000000e+00 -2.364340221043410017e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.947435151932917274e-01 5.021266030665916258e-02 1.303655057910743986e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.213042081714570486e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.490753739657282040e+01 1.000000000000000000e+00 1.053663924322689027e+01 0.000000000000000000e+00 7.446260577902330535e-01 -2.463904387958973374e-02 2.356148331628649828e+01 -4.294668830682760174e-03 1.930143737171414742e+01 3.027650584744852935e+00 7.485170418624889632e-02 1.282898344543155567e+01 -1.000000000000000000e+00 9.908513381135815479e+00 2.463904387958973374e-02 2.007727803809074008e+00 2.034437504890697357e-02 -9.808676764334739451e-01 -5.014719728930809861e-01 6.362626860147199692e-02 5.235313694945820107e-01 5.014719728930809861e-01 0.000000000000000000e+00 2.014088222845725085e+00 5.704548756667787109e+12 5.235313694945820107e-01 2.645000000000000000e+05 1.566274097797394688e+03 3.050607773209687679e+01 4.294668830682760174e-03 1.364224533209916856e+01 2.945665910208327798e+00 -2.034437504890697357e-02 2.937228500000000153e+01 2.000000000000000000e+01 7.055703631281300126e-02 1.142696612263148920e-01 6.646646671108630278e-01 2.481605077770863943e+01 7.055703535556613615e-02 2.398551619908181332e-01 4.600000000000000000e+01 1.169517957389687890e+00 0.000000000000000000e+00 4.242156129683610222e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.661092901518931075e-01 3.284417181657372370e-02 5.552785132223300169e-01 2.000000000000000000e+01 0.000000000000000000e+00 1.783579822970118300e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.161902795550778755e+01 1.000000000000000000e+00 4.413178327945423085e+00 0.000000000000000000e+00 5.813975024128883451e-01 1.928139142879673612e-02 1.377609751213362976e+01 -5.671332998049165297e-03 1.471095923700296737e+01 5.164396720851256006e+00 1.356278038777698931e-02 3.124838992698216522e+00 -1.000000000000000000e+00 2.468064184509170200e+00 -1.928139142879673612e-02 3.081985635890431841e+00 -2.495272442684590142e-02 3.752005817856180481e-01 -6.176345045584159532e-01 1.715163209897399912e-02 2.809925536290289738e-01 6.176345045584159532e-01 0.000000000000000000e+00 2.172933695653994413e+00 5.694044955535130859e+12 2.809925536290289738e-01 4.967000000000000000e+05 1.393196557967505441e+03 1.744204504215077023e+01 5.671332998049165297e-03 5.587566080108698152e+00 1.186183171287965576e+00 2.495272442684590142e-02 2.937044200000000060e+01 2.000000000000000000e+01 7.891439858763000040e-03 1.235527331537295825e-01 2.124157196247410118e-01 1.408709214001695820e+01 7.891447389727824016e-03 1.445052201507041056e-01 4.600000000000000000e+01 4.429823457192892278e+00 0.000000000000000000e+00 -1.866980962362799895e-02 0.000000000000000000e+00
1.000000000000000000e+00 2.684382271321078539e-01 -9.563860167089713316e-02 1.391733643787451902e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.571076152983924601e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.132868522898028374e+01 1.000000000000000000e+00 1.536622243504054275e+01 0.000000000000000000e+00 7.704771919902601018e-01 -1.605822698515556313e-02 3.409276610529514784e+01 -7.575791196432077323e-03 2.705411967890653102e+01 3.689196514511919212e+00 -7.958037468574157003e-02 1.865664185093271499e+01 -1.000000000000000000e+00 1.470835666401720943e+01 1.605822698515556313e-02 1.009915159911868088e+00 8.482435788723485803e-03 -7.340760163392848758e-01 -4.193167636829049916e-01 -9.637015237740899354e-02 6.197034712360119935e-01 4.193167636829049916e-01 0.000000000000000000e+00 2.428904379609565733e+00 5.687893018659159180e+12 6.197034712360119935e-01 1.567000000000000000e+05 1.407123402649444188e+03 4.324456779663020001e+01 7.575791196432077323e-03 1.949110394322044826e+01 2.395101339383212125e+00 -8.482435788723485803e-03 2.936936100000000138e+01 2.000000000000000000e+01 -8.715615879447199954e-02 1.956320326952159516e-01 6.896044695728490437e-01 3.603704189299749316e+01 -8.715616588217364735e-02 2.415627517579480854e-01 4.600000000000000000e+01 3.870210376709710132e-01 0.000000000000000000e+00 6.248604674355399957e-02 0.000000000000000000e+00
1.000000000000000000e+00 2.596155373764239549e-01 3.955151153609086888e-04 6.270087620421398888e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.929303655844177001e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.700787859367148513e+01 1.000000000000000000e+00 8.760223860436601839e+00 0.000000000000000000e+00 7.971599331787694309e-01 2.257366040041044672e-02 2.221256921489064595e+01 2.651646859611344470e-03 2.142338813440048639e+01 2.718398774690999886e-02 -2.217814528504953933e-02 7.869648424041283619e+00 -1.000000000000000000e+00 6.247659059868769127e+00 -2.257366040041044672e-02 2.831682509925499969e-01 -1.992201354079910225e-02 -9.058462594458970285e-01 -4.365493668309189945e-01 -2.278945883326000121e-03 6.295161688388309917e-01 4.365493668309189945e-01 0.000000000000000000e+00 1.302773399403851062e+00 5.619416787595452148e+12 6.295161688388309917e-01 5.489000000000000000e+05 1.354507044707194837e+03 2.797929730812549209e+01 -2.651646859611344470e-03 1.103451408550162149e+01 2.704169548854570060e+00 1.992201354079910225e-02 2.935724899999999948e+01 2.000000000000000000e+01 -1.952649340416999849e-02 3.431149640347342378e-01 3.673391143674720194e-01 2.325553765354025515e+01 -1.952649842543819486e-02 1.964783487758968994e-01 4.600000000000000000e+01 3.617774544519143820e+00 0.000000000000000000e+00 2.318812839637350021e-01 0.000000000000000000e+00
2.000000000000000000e+00 2.239210466913095221e-01 2.471098896333769057e-02 5.460355227693897362e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.100690535700729455e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.096854008679414605e+01 1.000000000000000000e+00 7.874487228261950911e+00 0.000000000000000000e+00 6.802840566325640825e-01 2.093998676493125100e-04 2.470233067039271901e+01 -2.001254893052389905e-03 2.566383753061777284e+01 6.814476220500690351e-01 2.450158909568837806e-02 5.343067826389520825e+00 -1.000000000000000000e+00 4.365533087966514181e+00 -2.093998676493125100e-04 1.621747667922083025e+00 -2.210654760701702415e-03 6.108872306387960194e-01 -3.207228480846360252e-01 3.974687235754899989e-02 4.523878696929820031e-01 3.207228480846360252e-01 0.000000000000000000e+00 1.772020121089880274e+00 5.586722967620704102e+12 4.523878696929820031e-01 8.690000000000000000e+04 1.145658224737733462e+03 3.023370240982189472e+01 2.001254893052389905e-03 9.637750650571716093e+00 9.136155794590866686e-01 2.210654760701702415e-03 2.935141399999999834e+01 2.000000000000000000e+01 2.250033867187600095e-02 3.191664806238861951e-01 2.081944222104379905e-01 2.533407317476066112e+01 2.250033420263598816e-02 1.426249276752334372e-01 4.600000000000000000e+01 2.609647808745875874e+00 0.000000000000000000e+00 1.265820978771837080e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.896018173601789258e-01 3.628650852774370494e-02 1.498749835823794063e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.583123129805206730e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.610657337571695180e+01 1.000000000000000000e+00 1.190872126274734022e+01 0.000000000000000000e+00 6.788673758100013389e-01 -1.242017757748212214e-02 2.652192054362132723e+01 4.908116978842608225e-03 2.077106629676964999e+01 2.488915497128803000e+00 4.870668610522582709e-02 1.506016500128241731e+01 -1.000000000000000000e+00 1.167815119252130707e+01 1.242017757748212214e-02 8.337550714004899888e-01 1.732829455632473037e-02 -8.792497817215449984e-01 -7.417506578979390364e-01 3.318647200749400006e-02 3.706762362449069759e-01 7.417506578979390364e-01 0.000000000000000000e+00 1.058496869134058604e+00 5.522849186339851562e+12 3.706762362449069759e-01 2.850000000000000000e+04 1.534901828770265865e+03 3.420271693293632609e+01 -4.908116978842608225e-03 1.535750858287477527e+01 2.645081336549933937e+00 -1.732829455632473037e-02 2.933991500000000130e+01 2.000000000000000000e+01 5.361479788909100097e-02 -9.688605426912763607e-02 7.250549772509560231e-01 2.778472456823825709e+01 5.361480308406843531e-02 2.436492377884552363e-01 4.600000000000000000e+01 8.279839021262899723e-02 0.000000000000000000e+00 -9.088096682503810086e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.897667883403743372e-01 -8.362771838100967192e-02 3.063591172695340870e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.650817254149613689e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.625466795508367568e+01 1.000000000000000000e+00 1.215717530172073069e+01 0.000000000000000000e+00 7.890604706875976593e-01 1.362188220269401617e-02 2.668164398978253971e+01 1.272408782133527261e-03 2.096473088396746931e+01 2.592763455307969811e-01 -9.724960058370368809e-02 1.554344165752866580e+01 -1.000000000000000000e+00 1.205135827503312385e+01 -1.362188220269401617e-02 1.087418401510455990e+00 -1.234947342056048891e-02 3.867241694569800159e-01 -3.931909888367159933e-01 -7.630943029606200578e-02 7.366928674030339685e-01 3.931909888367159933e-01 0.000000000000000000e+00 1.443373395339949461e+00 5.521452082236825195e+12 7.366928674030339685e-01 5.665000000000000000e+05 1.535906429397881311e+03 3.441309827634307794e+01 -1.272408782133527261e-03 1.567992094419126659e+01 1.173719599860455709e+00 1.234947342056048891e-02 2.933966200000000057e+01 2.000000000000000000e+01 -9.597718388425000025e-02 2.556421169365647450e-01 7.414090714331720289e-01 2.830602623011679952e+01 -9.597719180157016083e-02 2.444872921792910214e-01 4.600000000000000000e+01 3.113810463785315008e+00 0.000000000000000000e+00 7.028487509624420371e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.799665936151931600e-01 -8.047987570277469194e-02 3.201941584687450160e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.217316179102513729e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.869366703167679233e+01 1.000000000000000000e+00 1.418499157158979784e+01 0.000000000000000000e+00 7.606572920654386394e-01 1.195500537115164186e-02 3.116706267074586023e+01 7.499247045554865987e-03 2.392726931271198154e+01 7.041006941217210491e-01 -9.243488107392633379e-02 1.824589247831315930e+01 -1.000000000000000000e+00 1.425497553555571351e+01 -1.195500537115164186e-02 3.082599413413884104e+00 -4.455758325596775871e-03 8.850948452343599948e-01 -5.618929440476260195e-01 -7.500122856709799668e-02 6.999645517029370323e-01 5.618929440476260195e-01 0.000000000000000000e+00 7.243008723016248762e-01 5.517533242611119141e+12 6.999645517029370323e-01 1.791000000000000000e+05 1.476456255322627385e+03 3.989279903966582452e+01 -7.499247045554865987e-03 1.815631534234801947e+01 4.840985669616085785e-01 4.455758325596775871e-03 2.933895199999999903e+01 2.000000000000000000e+01 -8.493562535938800617e-02 1.540316594881079026e-01 7.625564054072629938e-01 3.294864256723250406e+01 -8.493563402837146781e-02 2.454629362985825680e-01 4.600000000000000000e+01 3.183733981096771970e+00 0.000000000000000000e+00 1.016848363257930044e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.883272829817327132e-01 7.530410970161148521e-02 2.356443330527736801e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.584356479357364833e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.621429483137086081e+01 1.000000000000000000e+00 1.190981012912966186e+01 0.000000000000000000e+00 7.611607383269023419e-01 -7.745564417016431724e-04 2.634175162889036059e+01 -8.924677753630913535e-03 2.088931840556477226e+01 4.486531588033280116e+00 7.607866614331312838e-02 1.495424638800887429e+01 -1.000000000000000000e+00 1.160749025930619105e+01 7.745564417016431724e-04 5.727722788577409574e-01 -8.150121311929270362e-03 4.001415894120405325e-02 -6.648640343962629595e-01 7.967720357129499942e-02 7.018333515206259809e-01 6.648640343962629595e-01 0.000000000000000000e+00 2.671050617962017704e+00 5.506591802096904297e+12 7.018333515206259809e-01 3.659000000000000000e+05 1.527144903661217541e+03 3.393679730502795167e+01 8.924677753630913535e-03 1.534373332448993565e+01 1.530771482154920315e+00 8.150121311929270362e-03 2.933696700000000135e+01 2.000000000000000000e+01 6.715398032633700109e-02 1.316353378868620194e-01 7.158800539909030425e-01 2.782178509067705363e+01 6.715398838968221484e-02 2.431455974896661321e-01 4.600000000000000000e+01 2.721475480803804192e+00 0.000000000000000000e+00 9.252631904355269610e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.904409689875320222e-01 8.639582619293734167e-03 4.573544915363893182e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.457776362765231681e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.563108229525821891e+01 1.000000000000000000e+00 1.146776672896236704e+01 0.000000000000000000e+00 6.801249207187346490e-01 1.526627601631702809e-02 2.558084513485677292e+01 7.206799029733236550e-03 2.017098898341687274e+01 5.672153802819569490e-01 -6.626693397023293922e-03 1.440677464423544230e+01 -1.000000000000000000e+00 1.116422602076781878e+01 -1.526627601631702809e-02 2.091147971330955979e+00 -8.059476986583791538e-03 -7.190428508096000093e-02 -7.874107672030790095e-01 1.118519285796099917e-02 3.897465915191459795e-01 7.874107672030790095e-01 0.000000000000000000e+00 7.673460092412135447e-01 5.459279842455398438e+12 3.897465915191459795e-01 2.801000000000000000e+05 1.540013256878840139e+03 3.301057058334456684e+01 -7.206799029733236550e-03 1.479847600984517797e+01 1.642762716714458282e+00 8.059476986583791538e-03 2.932833799999999869e+01 2.000000000000000000e+01 5.801139522850000353e-04 -1.007143003573933160e-01 7.142324382844910113e-01 2.679530831602603769e+01 5.801056327099426285e-04 2.430525336931011471e-01 4.600000000000000000e+01 3.394786666239531847e+00 0.000000000000000000e+00 4.110321740729300233e-02 0.000000000000000000e+00
2.000000000000000000e+00 2.600329736828702054e-01 9.006077863760017510e-02 4.918809101507564563e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.345697963776896700e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.147415588545873177e+01 1.000000000000000000e+00 1.446347965244038036e+01 0.000000000000000000e+00 8.160774729962407825e-01 -1.391604821326833386e-02 3.248030433790403038e+01 -6.707248159538450882e-03 2.705814449768407215e+01 3.390164817605327841e+00 1.039768268508685090e-01 1.639883514008489129e+01 -1.000000000000000000e+00 1.301460793692865003e+01 1.391604821326833386e-02 2.504197985623669798e+00 7.208800053729882973e-03 -1.764074515472729421e-01 -2.247751621116829968e-01 1.041981439331580023e-01 7.040495195707560105e-01 2.247751621116829968e-01 0.000000000000000000e+00 2.304822568346764911e+00 5.457500407290461914e+12 7.040495195707560105e-01 4.115000000000000000e+05 1.356987778923027008e+03 4.092625446101384057e+01 6.707248159538450882e-03 1.822446127626613688e+01 1.748131788244591478e+00 -7.208800053729882973e-03 2.932801200000000108e+01 2.000000000000000000e+01 9.726957690925500111e-02 3.535501761761187245e-01 6.060591161928520210e-01 3.448876382238738358e+01 9.726957869133005807e-02 2.349589184889067095e-01 4.600000000000000000e+01 1.913863616391562106e+00 0.000000000000000000e+00 1.050716210011445995e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.006169832669467468e-01 -3.741031586276259702e-02 2.054848747699665967e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.762322371231922347e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.297131658166165380e+01 1.000000000000000000e+00 8.969777815439307744e+00 0.000000000000000000e+00 8.139080316160405282e-01 -2.204873388742000645e-02 1.999705228206189744e+01 2.155628980187080518e-03 1.687071464144130317e+01 2.699111605788197199e+00 -1.536158197534259057e-02 1.075250907087792029e+01 -1.000000000000000000e+00 8.267237172214448648e+00 2.204873388742000645e-02 1.394818430678100053e-02 2.420436286760708697e-02 5.785370699424230434e-01 -4.089574304929459725e-01 -3.275747238071399781e-02 7.702140727368980144e-01 4.089574304929459725e-01 0.000000000000000000e+00 1.353810116726509971e+00 5.455874314468949219e+12 7.702140727368980144e-01 1.013000000000000000e+05 1.602266316257010885e+03 2.600850581332676015e+01 -2.155628980187080518e-03 1.166624536289145553e+01 9.538623417396085991e-01 -2.420436286760708697e-02 2.932771400000000028e+01 2.000000000000000000e+01 -1.320595651551099980e-02 3.112143406040721039e-01 6.373475753342070504e-01 2.123855375387610067e+01 -1.320595299515551005e-02 2.377357945397671202e-01 4.600000000000000000e+01 5.174146088951340205e-01 0.000000000000000000e+00 -4.350249357496410174e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.378860512070827049e-01 9.408428171560084818e-02 4.040073086932706836e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.044848154963522902e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.912807435246774546e+00 1.000000000000000000e+00 6.541838695152727645e+00 0.000000000000000000e+00 6.824596435580226883e-01 3.621868025125776769e-03 1.458608118972624901e+01 -6.051098373541549669e-03 1.192432074471143366e+01 4.423914121403115018e+00 9.046241369047507141e-02 8.524160804923795354e+00 -1.000000000000000000e+00 6.371365332072212340e+00 -3.621868025125776769e-03 7.175405182295979678e-01 -9.672966398667326438e-03 -3.191669380692239155e-01 -6.933496879758249687e-01 7.747708084450599664e-02 3.585570077674700151e-01 6.933496879758249687e-01 0.000000000000000000e+00 2.219725451886960688e+00 5.452209198546493164e+12 3.585570077674700151e-01 4.501000000000000000e+05 1.834424591981724689e+03 1.951451456550875818e+01 6.051098373541549669e-03 8.752234739491576931e+00 1.895646646952474645e+00 9.672966398667326438e-03 2.932704199999999872e+01 2.000000000000000000e+01 8.441132203849900650e-02 -7.994116651148258645e-02 7.148550418441530496e-01 1.528417276731898689e+01 8.441131531693352175e-02 2.430877955824632675e-01 4.600000000000000000e+01 5.466794341039188154e+00 0.000000000000000000e+00 -4.375340105965220272e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.724824747020188065e-01 5.575788753923734131e-02 1.249915872885283052e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.621126943535213627e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.786789200650648723e+01 1.000000000000000000e+00 1.189394119526991034e+01 0.000000000000000000e+00 8.017652141010560563e-01 7.839867551962614867e-03 2.687615947823696771e+01 3.168983898511612551e-03 2.273657943814779259e+01 5.132044298834484763e+00 4.791801998727472645e-02 1.347468999720434191e+01 -1.000000000000000000e+00 1.058929318485093773e+01 -7.839867551962614867e-03 2.572617741386611812e+00 -4.670883653451002315e-03 8.508299376324299779e-01 -3.551250059664819991e-01 3.812775447735999856e-02 6.762542834229440247e-01 3.551250059664819991e-01 0.000000000000000000e+00 1.248767566342102953e+00 5.445708591355831055e+12 6.762542834229440247e-01 3.295000000000000000e+05 1.431371458081109495e+03 3.419944192335309197e+01 -3.168983898511612551e-03 1.513483172611734062e+01 5.532335407787208892e-01 4.670883653451002315e-03 2.932584900000000161e+01 2.000000000000000000e+01 5.108700625902500014e-02 2.924644740413476773e-01 5.926436750902069894e-01 2.845718519135742497e+01 5.108700388578633900e-02 2.336449568611801697e-01 4.600000000000000000e+01 5.438727744542453557e+00 0.000000000000000000e+00 -1.349812413077517093e+00 0.000000000000000000e+00
1.000000000000000000e+00 2.496122792297611193e-01 2.208530724376321641e-02 5.885732187943619742e-01 2.000000000000000000e+01 0.000000000000000000e+00 2.840153030039692794e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.728890966606861213e+01 1.000000000000000000e+00 8.178547158495875991e+00 0.000000000000000000e+00 8.360765235792749772e-01 2.271103267703547535e-02 2.170851876961754101e+01 5.777478657803857345e-03 2.160443381321344702e+01 1.703792101727009956e-01 -6.257254332722572004e-04 6.797096487183480029e+00 -1.000000000000000000e+00 5.439364353376145544e+00 -2.271103267703547535e-02 2.156976150907819800e+00 -1.693355401923161627e-02 6.908421299535100202e-01 -5.239637462901010068e-01 1.496885020299699998e-02 7.342228388162580499e-01 5.239637462901010068e-01 0.000000000000000000e+00 9.557367861048636781e-01 5.396247928832785156e+12 7.342228388162580499e-01 4.115000000000000000e+05 1.295321936307777605e+03 2.712723161840382247e+01 -5.777478657803857345e-03 1.022001295551611655e+01 8.081431585855878286e-01 1.693355401923161627e-02 2.931672500000000170e+01 2.000000000000000000e+01 5.151757472817999894e-03 4.331117533432230493e-01 3.146158120110659762e-01 2.272827401944475767e+01 5.151753224531600145e-03 1.820467132752799644e-01 4.600000000000000000e+01 3.967205487238631090e+00 0.000000000000000000e+00 -2.133188208285780041e-01 0.000000000000000000e+00
2.000000000000000000e+00 2.579095062644130021e-01 5.873848954546387335e-02 3.184464377341972074e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.010981803666703627e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.056231724742626454e+01 1.000000000000000000e+00 1.316793591058767277e+01 0.000000000000000000e+00 7.957760599621109820e-01 2.424593771155192368e-02 3.020701047021097807e+01 1.404024586212547498e-03 2.586553433636219523e+01 6.135949404008181673e+00 3.449255183391194968e-02 1.424428370030484459e+01 -1.000000000000000000e+00 1.132377458741510701e+01 -2.424593771155192368e-02 1.639118673259394976e+00 -2.284191312533937618e-02 5.053640315833799468e-01 -7.599215668927510325e-01 5.323115324269200171e-02 7.279464517879440377e-01 7.599215668927510325e-01 0.000000000000000000e+00 1.430109297567533133e+00 5.335362788694674805e+12 7.279464517879440377e-01 1.369000000000000000e+05 1.344377546243455754e+03 3.799768562630704594e+01 -1.404024586212547498e-03 1.656407175980877255e+01 1.040992546664038620e+00 2.284191312533937618e-02 2.930537800000000104e+01 2.000000000000000000e+01 3.589657839458999800e-02 1.995567655688791353e-01 5.507051783685750213e-01 3.188609183484136977e+01 3.589657642012449718e-02 2.290132900349923506e-01 4.600000000000000000e+01 3.738435423447918016e+00 0.000000000000000000e+00 1.983967557473710064e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.557844570438724041e-01 4.198883649269853635e-02 4.980545279516890744e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.418404449995382066e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.369664111101259962e+00 1.000000000000000000e+00 4.423058610713296090e+00 0.000000000000000000e+00 7.261503510443918508e-01 2.777437808789577633e-03 9.954251577143089946e+00 -7.449291182802131317e-03 8.635891598421261861e+00 4.888304273321360860e+00 3.921139868390895872e-02 5.548152901532558801e+00 -1.000000000000000000e+00 4.092208663927044299e+00 -2.777437808789577633e-03 8.286351681329060526e-01 -1.022672899159170895e-02 -1.977432410062449353e-01 -4.226182442840750175e-01 4.822336059956700005e-02 4.107280772372580158e-01 4.226182442840750175e-01 0.000000000000000000e+00 2.409793099342252276e+00 4.999329903093749023e+12 4.107280772372580158e-01 4.647000000000000000e+05 1.948178490618743808e+03 1.349581956979505470e+01 7.449291182802131317e-03 5.996714116999150690e+00 1.769851491749848016e+00 1.022672899159170895e-02 2.924032499999999857e+01 2.000000000000000000e+01 3.176210021927899918e-02 8.476090956902899987e-02 6.424528189477070050e-01 1.046187277502830426e+01 3.176210750110682740e-02 2.381526581607305015e-01 4.600000000000000000e+01 2.858296091658528049e+00 0.000000000000000000e+00 1.098516219734031019e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.024004428546342993e-01 -6.329881556277004717e-02 1.801272459150470961e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.123179014840740209e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.060035633761000895e+01 1.000000000000000000e+00 6.704184319056306407e+00 0.000000000000000000e+00 7.402342210130756772e-01 1.711021798697698326e-02 1.552854925907762507e+01 -4.958239793044397214e-03 1.380590878852020431e+01 5.556914804571237987e+00 -8.040903354974703043e-02 7.425881359887198663e+00 -1.000000000000000000e+00 5.701688294585468775e+00 -1.711021798697698326e-02 1.687112541322411063e+00 -2.206845778002138048e-02 3.265950530511479988e-01 -2.967070209027459771e-01 -6.563690092749199789e-02 4.235735239732559831e-01 2.967070209027459771e-01 0.000000000000000000e+00 2.088846259724273846e+00 4.982545395598069336e+12 4.235735239732559831e-01 2.931000000000000000e+05 1.613227783900533268e+03 2.022438943191270155e+01 4.958239793044397214e-03 8.731532626118028162e+00 1.238097496360638816e+00 2.206845778002138048e-02 2.923696199999999834e+01 2.000000000000000000e+01 -8.536728093121999372e-02 1.716532744466137406e-01 5.378770404496600044e-01 1.630204463219547506e+01 -8.536727334279142765e-02 2.274258256887317919e-01 4.600000000000000000e+01 3.521537510332148013e+00 0.000000000000000000e+00 6.556109318316200030e-01 0.000000000000000000e+00
